"","sample.size","estimate","estimator","subset","simulation","independence","nuisance"
"2845","10000",6.84096123833444,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"2846","10000",3.09876599496003,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"2847","10000",3.10467167868806,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"2848","10000",-8.03519412316605,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"2849","10000",-0.823475062899593,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"2850","10000",-0.0704307560899444,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"2851","10000",4.1599436018662,"ipw","smart","linear.constant.cate",TRUE,"linear"
"2852","10000",3.09876599496003,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"2853","10000",3.09179100385972,"aipw","smart","linear.constant.cate",TRUE,"linear"
"2854","10000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"2855","10000",-0.825612894575379,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"2856","10000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"2857","10000",4.1599436018662,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"2858","10000",3.1654080543418,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"2859","10000",3.55818969659734,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"2860","10000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"2861","10000",0.667082765080753,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"2862","10000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"2863","10000",-0.521879535975973,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"2864","10000",3.16682665810792,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"2865","10000",2.89747632244386,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"2866","10000",-8.2103689665096,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"2867","10000",-1.37456658576709,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"2868","10000",-0.558513087100462,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"2869","10000",-2.96278147995975,"ipw","smart","linear.constant.cate",TRUE,"linear"
"2870","10000",3.16682665810792,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"2871","10000",2.90641892998941,"aipw","smart","linear.constant.cate",TRUE,"linear"
"2872","10000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"2873","10000",-1.39379987034418,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"2874","10000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"2875","10000",-2.96278147995975,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"2876","10000",2.89004093282642,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"2877","10000",2.84661049587651,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"2878","10000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"2879","10000",0.180356957389446,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"2880","10000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"2881","10000",0.993920490002816,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"2882","10000",3.08850807100429,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"2883","10000",3.29985602381808,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"2884","10000",-7.65384679297359,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"2885","10000",-0.882610729944982,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"2886","10000",-0.125969762341552,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"2887","10000",-0.592388143815939,"ipw","smart","linear.constant.cate",TRUE,"linear"
"2888","10000",3.08850807100429,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"2889","10000",3.2626109145327,"aipw","smart","linear.constant.cate",TRUE,"linear"
"2890","10000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"2891","10000",-0.885673287265799,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"2892","10000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"2893","10000",-0.592388143815939,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"2894","10000",2.72872543143411,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"2895","10000",2.90153423815098,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"2896","10000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"2897","10000",0.568075717387632,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"2898","10000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"2899","10000",7.79090056025827,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"2900","10000",3.00623923262461,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"2901","10000",3.01405603455387,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"2902","10000",-7.13716069136178,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"2903","10000",-1.05895244705405,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"2904","10000",-0.220057116108568,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"2905","10000",6.0747667200887,"ipw","smart","linear.constant.cate",TRUE,"linear"
"2906","10000",3.00623923262461,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"2907","10000",2.99635833434912,"aipw","smart","linear.constant.cate",TRUE,"linear"
"2908","10000",-1.97070957982177,"ipw","smart","linear.constant.cate",TRUE,"forest"
"2909","10000",-1.08310201434357,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"2910","10000",0.61080298205807,"aipw","smart","linear.constant.cate",TRUE,"forest"
"2911","10000",6.0747667200887,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"2912","10000",2.72753650041976,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"2913","10000",2.45398551923024,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"2914","10000",-1.06642066920614,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"2915","10000",0.479917016384881,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"2916","10000",1.45514546516436,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"2917","10000",5.282818235884,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"2918","10000",3.23567514728511,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"2919","10000",3.20240879487201,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"2920","10000",-7.35357516874748,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"2921","10000",-0.615564913782613,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"2922","10000",0.210410052809689,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"2923","10000",3.11137421266602,"ipw","smart","linear.constant.cate",TRUE,"linear"
"2924","10000",3.23567514728511,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"2925","10000",3.23763164330224,"aipw","smart","linear.constant.cate",TRUE,"linear"
"2926","10000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"2927","10000",-0.604393278665391,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"2928","10000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"2929","10000",3.11137421266602,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"2930","10000",3.33915221742487,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"2931","10000",3.25447131756034,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"2932","10000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"2933","10000",0.904663176161399,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"2934","10000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"2935","10000",7.61374521911186,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"2936","10000",3.07106958841826,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"2937","10000",2.50540310858781,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"2938","10000",-6.5953433344216,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"2939","10000",-1.05153510672588,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"2940","10000",-0.129803752563202,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"2941","10000",6.30670723434749,"ipw","smart","linear.constant.cate",TRUE,"linear"
"2942","10000",3.07106958841826,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"2943","10000",2.50453889417825,"aipw","smart","linear.constant.cate",TRUE,"linear"
"2944","10000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"2945","10000",-1.05377904436274,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"2946","10000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"2947","10000",6.30670723434749,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"2948","10000",2.97403599215789,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"2949","10000",1.88463680048865,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"2950","10000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"2951","10000",0.482094168751377,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"2952","10000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"2953","10000",5.46315525826421,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"2954","10000",2.80651671630604,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"2955","10000",3.07218214847666,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"2956","10000",-7.56000039970828,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"2957","10000",-0.846920338175959,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"2958","10000",-0.0787848801518253,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"2959","10000",4.33853862516176,"ipw","smart","linear.constant.cate",TRUE,"linear"
"2960","10000",2.80651671630604,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"2961","10000",3.0389517696085,"aipw","smart","linear.constant.cate",TRUE,"linear"
"2962","10000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"2963","10000",-0.835123625879326,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"2964","10000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"2965","10000",4.33853862516176,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"2966","10000",2.95956761479894,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"2967","10000",3.29382329523914,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"2968","10000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"2969","10000",0.822759587252175,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"2970","10000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"2971","10000",4.97495545712793,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"2972","10000",2.89081685055632,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"2973","10000",2.80926422369097,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"2974","10000",-7.41826484351137,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"2975","10000",-1.00740407644696,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"2976","10000",-0.248740270362243,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"2977","10000",1.88470218381907,"ipw","smart","linear.constant.cate",TRUE,"linear"
"2978","10000",2.89081685055632,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"2979","10000",2.82870761450445,"aipw","smart","linear.constant.cate",TRUE,"linear"
"2980","10000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"2981","10000",-0.994880260279171,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"2982","10000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"2983","10000",1.88470218381907,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"2984","10000",2.74606126113727,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"2985","10000",2.85718093236793,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"2986","10000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"2987","10000",0.477223967670067,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"2988","10000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"2989","10000",2.99604635446629,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"2990","10000",2.86222302320549,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"2991","10000",2.81989139852533,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"2992","10000",-6.70018645319238,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"2993","10000",-0.939928880209361,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"2994","10000",-0.104704582852561,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"2995","10000",0.877918973096467,"ipw","smart","linear.constant.cate",TRUE,"linear"
"2996","10000",2.86222302320549,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"2997","10000",2.80709775201347,"aipw","smart","linear.constant.cate",TRUE,"linear"
"2998","10000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"2999","10000",-0.951623534840788,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"3000","10000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"3001","10000",0.877918973096467,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3002","10000",2.80013515627511,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"3003","10000",2.59524258467212,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3004","10000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3005","10000",0.426540231027566,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"3006","10000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3007","10000",1.86139345280711,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"3008","10000",2.97685363086451,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"3009","10000",2.9767937952093,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"3010","10000",-7.1743085329771,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"3011","10000",-0.837759750705743,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"3012","10000",-0.0443365837982067,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"3013","10000",1.17421789251996,"ipw","smart","linear.constant.cate",TRUE,"linear"
"3014","10000",2.97685363086451,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"3015","10000",3.01445104180248,"aipw","smart","linear.constant.cate",TRUE,"linear"
"3016","10000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"3017","10000",-0.865806755878268,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"3018","10000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"3019","10000",1.17421789251996,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3020","10000",3.03918324456088,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"3021","10000",3.22733023676789,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3022","10000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3023","10000",0.733065365248621,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"3024","10000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3025","10000",8.7282639480216,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"3026","10000",3.07106528662877,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"3027","10000",3.64285868963638,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"3028","10000",-7.28966810349516,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"3029","10000",-0.823395561316104,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"3030","10000",-0.0205353956735943,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"3031","10000",5.11278247585007,"ipw","smart","linear.constant.cate",TRUE,"linear"
"3032","10000",3.07106528662877,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"3033","10000",3.49733528250783,"aipw","smart","linear.constant.cate",TRUE,"linear"
"3034","10000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"3035","10000",-0.824177562109526,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"3036","10000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"3037","10000",5.11278247585007,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3038","10000",2.88756040985561,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"3039","10000",2.92806960825792,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3040","10000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3041","10000",0.644794022416427,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"3042","10000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3043","10000",7.86719560860058,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"3044","10000",3.16785718889755,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"3045","10000",2.96267371684789,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"3046","10000",-6.42308569417385,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"3047","10000",-0.344594859509971,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"3048","10000",0.460282572565378,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"3049","10000",7.57359340605444,"ipw","smart","linear.constant.cate",TRUE,"linear"
"3050","10000",3.16785718889755,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"3051","10000",2.89928475534011,"aipw","smart","linear.constant.cate",TRUE,"linear"
"3052","10000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"3053","10000",-0.358604192157049,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"3054","10000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"3055","10000",7.57359340605444,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3056","10000",3.51310235064037,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"3057","10000",2.87993156767958,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3058","10000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3059","10000",1.27808977115357,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"3060","10000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3061","10000",6.01305256277198,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"3062","10000",2.91337607905678,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"3063","10000",2.97682681355229,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"3064","10000",-6.89196068938833,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"3065","10000",-0.931173098460739,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"3066","10000",-0.0481053422952907,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"3067","10000",4.55643226302981,"ipw","smart","linear.constant.cate",TRUE,"linear"
"3068","10000",2.91337607905678,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"3069","10000",2.96715006325762,"aipw","smart","linear.constant.cate",TRUE,"linear"
"3070","10000",-2.46911960851953,"ipw","smart","linear.constant.cate",TRUE,"forest"
"3071","10000",-0.941548849058218,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"3072","10000",0.850761181548533,"aipw","smart","linear.constant.cate",TRUE,"forest"
"3073","10000",4.55643226302981,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3074","10000",3.00445629178924,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"3075","10000",3.22498347946765,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3076","10000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3077","10000",0.676775264929589,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"3078","10000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3079","10000",0.80313430384827,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"3080","10000",3.05387753261078,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"3081","10000",3.05694051284179,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"3082","10000",-6.97786657355359,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"3083","10000",-0.834375572015418,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"3084","10000",0.0896064088656401,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"3085","10000",-0.290763367041762,"ipw","smart","linear.constant.cate",TRUE,"linear"
"3086","10000",3.05387753261078,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"3087","10000",3.08417395807617,"aipw","smart","linear.constant.cate",TRUE,"linear"
"3088","10000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"3089","10000",-0.819086059535532,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"3090","10000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"3091","10000",-0.290763367041762,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3092","10000",3.03870225793245,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"3093","10000",3.38096335767451,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3094","10000",-1.63753610831544,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3095","10000",0.71995653045278,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"3096","10000",2.11335190260326,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3097","10000",1.34075887429757,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"3098","10000",2.90525808945342,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"3099","10000",2.85238506370442,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"3100","10000",-7.01365938324269,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"3101","10000",-0.951110216593069,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"3102","10000",-0.133597294373312,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"3103","10000",1.22882520548389,"ipw","smart","linear.constant.cate",TRUE,"linear"
"3104","10000",2.90525808945342,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"3105","10000",2.86425083883855,"aipw","smart","linear.constant.cate",TRUE,"linear"
"3106","10000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"3107","10000",-0.937204792379596,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"3108","10000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"3109","10000",1.22882520548389,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3110","10000",2.69018665738664,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"3111","10000",2.53988429466911,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3112","10000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3113","10000",0.517556833088857,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"3114","10000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3115","10000",1.5780779440038,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"3116","10000",2.98199310998241,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"3117","10000",3.06191948358076,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"3118","10000",-7.37133146039144,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"3119","10000",-1.07079037991403,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"3120","10000",-0.285836291357975,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"3121","10000",0.708463105033914,"ipw","smart","linear.constant.cate",TRUE,"linear"
"3122","10000",2.98199310998241,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"3123","10000",3.052206280174,"aipw","smart","linear.constant.cate",TRUE,"linear"
"3124","10000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"3125","10000",-1.09126618874581,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"3126","10000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"3127","10000",0.708463105033914,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3128","10000",2.51690902530378,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"3129","10000",2.8492932848809,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3130","10000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3131","10000",0.363440492181823,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"3132","10000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3133","10000",5.07244059318014,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"3134","10000",3.0118770437244,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"3135","10000",3.28334994015252,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"3136","10000",-7.33201083763962,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"3137","10000",-0.927151742407904,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"3138","10000",-0.171558775544851,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"3139","10000",3.49020873056406,"ipw","smart","linear.constant.cate",TRUE,"linear"
"3140","10000",3.0118770437244,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"3141","10000",3.299333694932,"aipw","smart","linear.constant.cate",TRUE,"linear"
"3142","10000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"3143","10000",-0.92582439502949,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"3144","10000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"3145","10000",3.49020873056406,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3146","10000",2.83979832571085,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"3147","10000",3.14446778026586,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3148","10000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3149","10000",0.636144514339033,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"3150","10000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3151","10000",2.49570382530177,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"3152","10000",3.06459563121076,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"3153","10000",3.3180414073242,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"3154","10000",-7.68742537607479,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"3155","10000",-0.757827636733211,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"3156","10000",-0.0330379116911912,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"3157","10000",0.742257808272646,"ipw","smart","linear.constant.cate",TRUE,"linear"
"3158","10000",3.06459563121076,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"3159","10000",3.2786375557814,"aipw","smart","linear.constant.cate",TRUE,"linear"
"3160","10000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"3161","10000",-0.753154264730622,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"3162","10000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"3163","10000",0.742257808272646,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3164","10000",3.21900362792793,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"3165","10000",3.31055612732892,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"3166","10000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3167","10000",0.690392923647455,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"3168","10000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"3169","10000",6.68569990926945,"ipw","outcome","linear.constant.cate",TRUE,"linear"
